family,n,seed,kind,poly,k,degree,op_norm,max_on_W,ratio,num_radius,mat_norm,dfn,method,extra
random_triangular,2,4,scalar,z^1,1,1,2.55141128322178,2.5236262485932173,1.0110099641910333,2.5236262485932173,2.55141128322178,2.0470331583648513,johnson,
random_triangular,2,4,scalar,0.4-1.1z+0.7z^2,1,2,2.0443280737522844,2.082093736359533,0.9818616895350348,2.5236262485932173,2.55141128322178,2.0470331583648513,johnson,
random_triangular,2,8,scalar,z,1,1,3.66279691555159,3.4668126724645316,1.0565315353332128,3.4668126724645316,3.66279691555159,9.079275092177587,johnson,
random_triangular,2,8,scalar,z^1,1,1,3.66279691555159,3.4668126724645316,1.0565315353332128,3.4668126724645316,3.66279691555159,9.079275092177587,johnson,
random_triangular,2,8,scalar,0.4-1.1z+0.7z^2,1,2,4.662384717222066,4.999659134461481,0.9325405176295597,3.4668126724645316,3.66279691555159,9.079275092177587,johnson,
random_triangular,2,16,scalar,z,1,1,2.4249087019101507,2.2961193056033675,1.05609002807149,2.2961193056033675,2.4249087019101507,3.9753181904367767,johnson,
random_triangular,2,16,scalar,z^1,1,1,2.4249087019101507,2.2961193056033675,1.05609002807149,2.2961193056033675,2.4249087019101507,3.9753181904367767,johnson,
random_triangular,2,16,scalar,0.4-1.1z+0.7z^2,1,2,2.275880018932856,2.3946389153264365,0.9504063449259568,2.2961193056033675,2.4249087019101507,3.9753181904367767,johnson,
random_triangular,2,42,scalar,z,1,1,2.8545006759464338,2.5385042279271315,1.1244813558090214,2.5385042279271315,2.8545006759464338,6.836384772836415,johnson,
random_triangular,2,42,scalar,z^1,1,1,2.8545006759464338,2.5385042279271315,1.1244813558090214,2.5385042279271315,2.8545006759464338,6.836384772836415,johnson,
random_triangular,2,42,scalar,0.4-1.1z+0.7z^2,1,2,8.024296842891422,7.70315725136259,1.0416893464653114,2.5385042279271315,2.8545006759464338,6.836384772836415,johnson,
random_triangular,2,99,scalar,z,1,1,2.5151336471803223,2.3442758228650256,1.0728829869970187,2.3442758228650256,2.5151336471803223,3.3584813387559103,johnson,
random_triangular,2,99,scalar,z^1,1,1,2.5151336471803223,2.3442758228650256,1.0728829869970187,2.3442758228650256,2.5151336471803223,3.3584813387559103,johnson,
random_triangular,2,99,scalar,0.4-1.1z+0.7z^2,1,2,7.1470145747063265,6.825643798720172,1.0470828518837172,2.3442758228650256,2.5151336471803223,3.3584813387559103,johnson,
random_triangular,3,2,scalar,z,1,1,3.6209773368694513,3.024144319023555,1.1973559972291943,3.024144319023555,3.6209773368694513,13.950400404629754,johnson,
random_triangular,3,2,scalar,z^2,1,2,8.648603995738274,9.14544886228244,0.9456729927611046,3.024144319023555,3.6209773368694513,13.950400404629754,johnson,
random_triangular,3,2,scalar,0.4-1.1z+0.7z^2,1,2,10.164287686200836,10.128265597499723,1.0035565900552614,3.024144319023555,3.6209773368694513,13.950400404629754,johnson,
random_triangular,3,3,scalar,z,1,1,4.973436142930604,4.640652438510777,1.0717105426078017,4.640652438510777,4.973436142930604,18.66140855986333,johnson,
random_triangular,3,3,scalar,z^2,1,2,21.09173749691962,21.535655055056026,0.97938685603008,4.640652438510777,4.973436142930604,18.66140855986333,johnson,
